<2024-10-02 09:32:45>|| {REQUEST: uri: /surveyor/1, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:7.284058ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:2358, custom-value: 42}
<2024-10-02 09:32:47>|| {REQUEST: uri: /surveyor/user/5, status: 401, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.443011ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:69, custom-value: 42}
<2024-10-02 09:32:49>|| {REQUEST: uri: /surveyor/detail, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.683788ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:4042, custom-value: 42}
<2024-10-02 09:32:53>|| {REQUEST: uri: /surveyor/2, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:7.069411ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:1219, custom-value: 42}
<2024-10-02 09:32:55>|| {REQUEST: uri: /surveyor/2, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:6.827543ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:1219, custom-value: 42}
<2024-10-02 09:32:56>|| {REQUEST: uri: /surveyor/3, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:4.017995ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:488, custom-value: 42}
<2024-10-02 09:33:01>|| {REQUEST: uri: /surveyor/user/1, status: 401, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:170, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:3.257323ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:109, custom-value: 42}
<2024-10-02 09:33:11>|| {REQUEST: uri: /survey_req, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:3.738978ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:7274, custom-value: 42}
<2024-10-02 09:33:29>|| {REQUEST: uri: /surveyor/auth, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:59, User-Agent:PostmanRuntime/7.42.0, Error:<nil>, Latency:19.591525ms, method:POST ,Protocol:HTTP/1.1, RequestId:, ResponseSize:454, custom-value: 42}
<2024-10-02 09:34:30>|| {REQUEST: uri: /surveyor/detail, status: 200, ip:10.145.35.18, Host:leap.crossnet.co.id:1762, ContentLength:, User-Agent:node, Error:<nil>, Latency:4.006227ms, method:GET ,Protocol:HTTP/1.1, RequestId:, ResponseSize:4042, custom-value: 42}
